price	lev1	lev3	levCnt1
   4.3873874e+03   1.3860370e+00   2.5441478e+00   2.0891728e+00
   4.3963964e+03   1.3862705e+00   2.5450820e+00   2.0913133e+00
   4.4054054e+03   1.3865031e+00   2.5460123e+00   2.0934517e+00
   4.4144144e+03   1.3867347e+00   2.5469388e+00   2.0955879e+00
   4.4234234e+03   1.3869654e+00   2.5478615e+00   2.0977219e+00
   4.4324324e+03   1.3871951e+00   2.5487805e+00   2.0998537e+00
   4.4414414e+03   1.3874239e+00   2.5496957e+00   2.1019834e+00
   4.4504505e+03   1.3876518e+00   2.5506073e+00   2.1041109e+00
   4.4594595e+03   1.3878788e+00   2.5515152e+00   2.1062362e+00
   4.4684685e+03   1.3881048e+00   2.5524194e+00   2.1083595e+00
   4.4774775e+03   1.3883300e+00   2.5533199e+00   2.1104805e+00
   4.4864865e+03   1.3885542e+00   2.5542169e+00   2.1125995e+00
   4.4954955e+03   1.3887776e+00   2.5551102e+00   2.1147163e+00
   4.5045045e+03   1.3890000e+00   2.5560000e+00   2.1168310e+00
   4.5135135e+03   1.3892216e+00   2.5568862e+00   2.1189437e+00
   4.5225225e+03   1.3894422e+00   2.5577689e+00   2.1210542e+00
   4.5315315e+03   1.3896620e+00   2.5586481e+00   2.1231626e+00
   4.5405405e+03   1.3898810e+00   2.5595238e+00   2.1252689e+00
   4.5495495e+03   1.3900990e+00   2.5603960e+00   2.1273731e+00
   4.5585586e+03   1.3903162e+00   2.5612648e+00   2.1294752e+00
   4.5675676e+03   1.3905325e+00   2.5621302e+00   2.1315753e+00
   4.5765766e+03   1.3907480e+00   2.5629921e+00   2.1336733e+00
   4.5855856e+03   1.3909627e+00   2.5638507e+00   2.1357693e+00
   4.5945946e+03   1.3911765e+00   2.5647059e+00   2.1378632e+00
   4.6036036e+03   1.3913894e+00   2.5655577e+00   2.1399550e+00
   4.6126126e+03   1.3916016e+00   2.5664063e+00   2.1420448e+00
   4.6216216e+03   1.3918129e+00   2.5672515e+00   2.1441326e+00
   4.6306306e+03   1.3920233e+00   2.5680934e+00   2.1462183e+00
   4.6396396e+03   1.3922330e+00   2.5689320e+00   2.1483020e+00
   4.6486486e+03   1.3924419e+00   2.5697674e+00   2.1503837e+00
   4.6576577e+03   1.3926499e+00   2.5705996e+00   2.1524634e+00
   4.6666667e+03   1.3928571e+00   2.5714286e+00   2.1545410e+00
   4.6756757e+03   1.3930636e+00   2.5722543e+00   2.1566167e+00
   4.6846847e+03   1.3932692e+00   2.5730769e+00   2.1586904e+00
   4.6936937e+03   1.3934741e+00   2.5738964e+00   2.1607621e+00
   4.7027027e+03   1.3936782e+00   2.5747126e+00   2.1628317e+00
   4.7117117e+03   1.3938815e+00   2.5755258e+00   2.1648995e+00
   4.7207207e+03   1.3940840e+00   2.5763359e+00   2.1669652e+00
   4.7297297e+03   1.3942857e+00   2.5771429e+00   2.1690290e+00
   4.7387387e+03   1.3944867e+00   2.5779468e+00   2.1710908e+00
   4.7477477e+03   1.3946869e+00   2.5787476e+00   2.1731507e+00
   4.7567568e+03   1.3948864e+00   2.5795455e+00   2.1752086e+00
   4.7657658e+03   1.3950851e+00   2.5803403e+00   2.1772645e+00
   4.7747748e+03   1.3952830e+00   2.5811321e+00   2.1793186e+00
   4.7837838e+03   1.3954802e+00   2.5819209e+00   2.1813706e+00
   4.7927928e+03   1.3956767e+00   2.5827068e+00   2.1834208e+00
   4.8018018e+03   1.3958724e+00   2.5834897e+00   2.1854690e+00
   4.8108108e+03   1.3960674e+00   2.5842697e+00   2.1875154e+00
   4.8198198e+03   1.3962617e+00   2.5850467e+00   2.1895598e+00
   4.8288288e+03   1.3964552e+00   2.5858209e+00   2.1916023e+00
   4.8378378e+03   1.3966480e+00   2.5865922e+00   2.1936429e+00
   4.8468468e+03   1.3968401e+00   2.5873606e+00   2.1956816e+00
   4.8558559e+03   1.3970315e+00   2.5881262e+00   2.1977184e+00
   4.8648649e+03   1.3972222e+00   2.5888889e+00   2.1997533e+00
   4.8738739e+03   1.3974122e+00   2.5896488e+00   2.2017863e+00
   4.8828829e+03   1.3976015e+00   2.5904059e+00   2.2038175e+00
   4.8918919e+03   1.3977901e+00   2.5911602e+00   2.2058468e+00
   4.9009009e+03   1.3979779e+00   2.5919118e+00   2.2078742e+00
   4.9099099e+03   1.3981651e+00   2.5926606e+00   2.2098998e+00
   4.9189189e+03   1.3983516e+00   2.5934066e+00   2.2119235e+00
   4.9279279e+03   1.3985375e+00   2.5941499e+00   2.2139454e+00
   4.9369369e+03   1.3987226e+00   2.5948905e+00   2.2159654e+00
   4.9459459e+03   1.3989071e+00   2.5956284e+00   2.2179836e+00
   4.9549550e+03   1.3990909e+00   2.5963636e+00   2.2200000e+00
   4.9639640e+03   1.3992740e+00   2.5970962e+00   2.2220145e+00
   4.9729730e+03   1.3994565e+00   2.5978261e+00   2.2240272e+00
   4.9819820e+03   1.3996383e+00   2.5985533e+00   2.2260380e+00
   4.9909910e+03   1.3998195e+00   2.5992780e+00   2.2280471e+00
   5.0000000e+03   1.4000000e+00   2.6000000e+00   2.2300544e+00
   5.0090090e+03   1.4001799e+00   2.6007194e+00   2.2320598e+00
   5.0180180e+03   1.4003591e+00   2.6014363e+00   2.2340634e+00
   5.0270270e+03   1.4005376e+00   2.6021505e+00   2.2360653e+00
   5.0360360e+03   1.4007156e+00   2.6028623e+00   2.2380654e+00
   5.0450450e+03   1.4008929e+00   2.6035714e+00   2.2400636e+00
   5.0540541e+03   1.4010695e+00   2.6042781e+00   2.2420601e+00
   5.0630631e+03   1.4012456e+00   2.6049822e+00   2.2440548e+00
   5.0720721e+03   1.4014210e+00   2.6056838e+00   2.2460478e+00
   5.0810811e+03   1.4015957e+00   2.6063830e+00   2.2480390e+00
   5.0900901e+03   1.4017699e+00   2.6070796e+00   2.2500284e+00
   5.0990991e+03   1.4019435e+00   2.6077739e+00   2.2520160e+00
   5.1081081e+03   1.4021164e+00   2.6084656e+00   2.2540019e+00
   5.1171171e+03   1.4022887e+00   2.6091549e+00   2.2559861e+00
   5.1261261e+03   1.4024605e+00   2.6098418e+00   2.2579685e+00
   5.1351351e+03   1.4026316e+00   2.6105263e+00   2.2599492e+00
   5.1441441e+03   1.4028021e+00   2.6112084e+00   2.2619281e+00
   5.1531532e+03   1.4029720e+00   2.6118881e+00   2.2639053e+00
   5.1621622e+03   1.4031414e+00   2.6125654e+00   2.2658808e+00
   5.1711712e+03   1.4033101e+00   2.6132404e+00   2.2678546e+00
   5.1801802e+03   1.4034783e+00   2.6139130e+00   2.2698266e+00
   5.1891892e+03   1.4036458e+00   2.6145833e+00   2.2717970e+00
   5.1981982e+03   1.4038128e+00   2.6152513e+00   2.2737656e+00
   5.2072072e+03   1.4039792e+00   2.6159170e+00   2.2757325e+00
   5.2162162e+03   1.4041451e+00   2.6165803e+00   2.2776977e+00
   5.2252252e+03   1.4043103e+00   2.6172414e+00   2.2796613e+00
   5.2342342e+03   1.4044750e+00   2.6179002e+00   2.2816231e+00
   5.2432432e+03   1.4046392e+00   2.6185567e+00   2.2835833e+00
   5.2522523e+03   1.4048027e+00   2.6192110e+00   2.2855417e+00
   5.2612613e+03   1.4049658e+00   2.6198630e+00   2.2874985e+00
   5.2702703e+03   1.4051282e+00   2.6205128e+00   2.2894537e+00
   5.2792793e+03   1.4052901e+00   2.6211604e+00   2.2914071e+00
   5.2882883e+03   1.4054514e+00   2.6218058e+00   2.2933589e+00
   5.2972973e+03   1.4056122e+00   2.6224490e+00   2.2953091e+00
   5.3063063e+03   1.4057725e+00   2.6230900e+00   2.2972575e+00
   5.3153153e+03   1.4059322e+00   2.6237288e+00   2.2992044e+00
   5.3243243e+03   1.4060914e+00   2.6243655e+00   2.3011495e+00
   5.3333333e+03   1.4062500e+00   2.6250000e+00   2.3030931e+00
   5.3423423e+03   1.4064081e+00   2.6256324e+00   2.3050350e+00
   5.3513514e+03   1.4065657e+00   2.6262626e+00   2.3069752e+00
   5.3603604e+03   1.4067227e+00   2.6268908e+00   2.3089139e+00
   5.3693694e+03   1.4068792e+00   2.6275168e+00   2.3108509e+00
   5.3783784e+03   1.4070352e+00   2.6281407e+00   2.3127863e+00
   5.3873874e+03   1.4071906e+00   2.6287625e+00   2.3147200e+00
   5.3963964e+03   1.4073456e+00   2.6293823e+00   2.3166522e+00
   5.4054054e+03   1.4075000e+00   2.6300000e+00   2.3185827e+00
   5.4144144e+03   1.4076539e+00   2.6306156e+00   2.3205117e+00
   5.4234234e+03   1.4078073e+00   2.6312292e+00   2.3224390e+00
   5.4324324e+03   1.4079602e+00   2.6318408e+00   2.3243648e+00
   5.4414414e+03   1.4081126e+00   2.6324503e+00   2.3262889e+00
   5.4504505e+03   1.4082645e+00   2.6330579e+00   2.3282114e+00
   5.4594595e+03   1.4084158e+00   2.6336634e+00   2.3301324e+00
   5.4684685e+03   1.4085667e+00   2.6342669e+00   2.3320518e+00
   5.4774775e+03   1.4087171e+00   2.6348684e+00   2.3339696e+00
   5.4864865e+03   1.4088670e+00   2.6354680e+00   2.3358858e+00
   5.4954955e+03   1.4090164e+00   2.6360656e+00   2.3378005e+00
   5.5045045e+03   1.4091653e+00   2.6366612e+00   2.3397136e+00
   5.5135135e+03   1.4093137e+00   2.6372549e+00   2.3416251e+00
   5.5225225e+03   1.4094617e+00   2.6378467e+00   2.3435351e+00
   5.5315315e+03   1.4096091e+00   2.6384365e+00   2.3454435e+00
   5.5405405e+03   1.4097561e+00   2.6390244e+00   2.3473504e+00
   5.5495495e+03   1.4099026e+00   2.6396104e+00   2.3492557e+00
   5.5585586e+03   1.4100486e+00   2.6401945e+00   2.3511595e+00
   5.5675676e+03   1.4101942e+00   2.6407767e+00   2.3530617e+00
   5.5765766e+03   1.4103393e+00   2.6413570e+00   2.3549624e+00
   5.5855856e+03   1.4104839e+00   2.6419355e+00   2.3568616e+00
   5.5945946e+03   1.4106280e+00   2.6425121e+00   2.3587592e+00
   5.6036036e+03   1.4107717e+00   2.6430868e+00   2.3606553e+00
   5.6126126e+03   1.4109149e+00   2.6436597e+00   2.3625499e+00
   5.6216216e+03   1.4110577e+00   2.6442308e+00   2.3644430e+00
   5.6306306e+03   1.4112000e+00   2.6448000e+00   2.3663345e+00
   5.6396396e+03   1.4113419e+00   2.6453674e+00   2.3682246e+00
   5.6486486e+03   1.4114833e+00   2.6459330e+00   2.3701131e+00
   5.6576577e+03   1.4116242e+00   2.6464968e+00   2.3720001e+00
   5.6666667e+03   1.4117647e+00   2.6470588e+00   2.3738857e+00
   5.6756757e+03   1.4119048e+00   2.6476190e+00   2.3757697e+00
   5.6846847e+03   1.4120444e+00   2.6481775e+00   2.3776522e+00
   5.6936937e+03   1.4121835e+00   2.6487342e+00   2.3795333e+00
   5.7027027e+03   1.4123223e+00   2.6492891e+00   2.3814129e+00
   5.7117117e+03   1.4124606e+00   2.6498423e+00   2.3832909e+00
   5.7207207e+03   1.4125984e+00   2.6503937e+00   2.3851675e+00
   5.7297297e+03   1.4127358e+00   2.6509434e+00   2.3870427e+00
   5.7387387e+03   1.4128728e+00   2.6514914e+00   2.3889163e+00
   5.7477477e+03   1.4130094e+00   2.6520376e+00   2.3907885e+00
   5.7567568e+03   1.4131455e+00   2.6525822e+00   2.3926593e+00
   5.7657658e+03   1.4132812e+00   2.6531250e+00   2.3945285e+00
   5.7747748e+03   1.4134165e+00   2.6536661e+00   2.3963963e+00
   5.7837838e+03   1.4135514e+00   2.6542056e+00   2.3982627e+00
   5.7927928e+03   1.4136858e+00   2.6547434e+00   2.4001276e+00
   5.8018018e+03   1.4138199e+00   2.6552795e+00   2.4019910e+00
   5.8108108e+03   1.4139535e+00   2.6558140e+00   2.4038530e+00
   5.8198198e+03   1.4140867e+00   2.6563467e+00   2.4057136e+00
   5.8288288e+03   1.4142195e+00   2.6568779e+00   2.4075727e+00
   5.8378378e+03   1.4143519e+00   2.6574074e+00   2.4094304e+00
   5.8468468e+03   1.4144838e+00   2.6579353e+00   2.4112867e+00
   5.8558559e+03   1.4146154e+00   2.6584615e+00   2.4131415e+00
   5.8648649e+03   1.4147465e+00   2.6589862e+00   2.4149949e+00
   5.8738739e+03   1.4148773e+00   2.6595092e+00   2.4168469e+00
   5.8828829e+03   1.4150077e+00   2.6600306e+00   2.4186975e+00
   5.8918919e+03   1.4151376e+00   2.6605505e+00   2.4205467e+00
   5.9009009e+03   1.4152672e+00   2.6610687e+00   2.4223944e+00
   5.9099099e+03   1.4153963e+00   2.6615854e+00   2.4242408e+00
   5.9189189e+03   1.4155251e+00   2.6621005e+00   2.4260857e+00
   5.9279279e+03   1.4156535e+00   2.6626140e+00   2.4279292e+00
   5.9369369e+03   1.4157815e+00   2.6631259e+00   2.4297713e+00
   5.9459459e+03   1.4159091e+00   2.6636364e+00   2.4316121e+00
   5.9549550e+03   1.4160363e+00   2.6641452e+00   2.4334514e+00
   5.9639640e+03   1.4161631e+00   2.6646526e+00   2.4352894e+00
   5.9729730e+03   1.4162896e+00   2.6651584e+00   2.4371259e+00
   5.9819820e+03   1.4164157e+00   2.6656627e+00   2.4389611e+00
   5.9909910e+03   1.4165414e+00   2.6661654e+00   2.4407949e+00
   6.0000000e+03   1.4166667e+00   2.6666667e+00   2.4426274e+00
   6.0090090e+03   1.4167916e+00   2.6671664e+00   2.4444584e+00
   6.0180180e+03   1.4169162e+00   2.6676647e+00   2.4462881e+00
   6.0270270e+03   1.4170404e+00   2.6681614e+00   2.4481164e+00
   6.0360360e+03   1.4171642e+00   2.6686567e+00   2.4499434e+00
   6.0450450e+03   1.4172876e+00   2.6691505e+00   2.4517690e+00
   6.0540541e+03   1.4174107e+00   2.6696429e+00   2.4535932e+00
   6.0630631e+03   1.4175334e+00   2.6701337e+00   2.4554161e+00
   6.0720721e+03   1.4176558e+00   2.6706231e+00   2.4572376e+00
   6.0810811e+03   1.4177778e+00   2.6711111e+00   2.4590578e+00
   6.0900901e+03   1.4178994e+00   2.6715976e+00   2.4608766e+00
   6.0990991e+03   1.4180207e+00   2.6720827e+00   2.4626941e+00
   6.1081081e+03   1.4181416e+00   2.6725664e+00   2.4645102e+00
   6.1171171e+03   1.4182622e+00   2.6730486e+00   2.4663250e+00
   6.1261261e+03   1.4183824e+00   2.6735294e+00   2.4681385e+00
   6.1351351e+03   1.4185022e+00   2.6740088e+00   2.4699507e+00
   6.1441441e+03   1.4186217e+00   2.6744868e+00   2.4717615e+00
   6.1531532e+03   1.4187408e+00   2.6749634e+00   2.4735710e+00
   6.1621622e+03   1.4188596e+00   2.6754386e+00   2.4753791e+00
   6.1711712e+03   1.4189781e+00   2.6759124e+00   2.4771860e+00
   6.1801802e+03   1.4190962e+00   2.6763848e+00   2.4789915e+00
   6.1891892e+03   1.4192140e+00   2.6768559e+00   2.4807957e+00
   6.1981982e+03   1.4193314e+00   2.6773256e+00   2.4825986e+00
   6.2072072e+03   1.4194485e+00   2.6777939e+00   2.4844002e+00
   6.2162162e+03   1.4195652e+00   2.6782609e+00   2.4862005e+00
   6.2252252e+03   1.4196816e+00   2.6787265e+00   2.4879995e+00
   6.2342342e+03   1.4197977e+00   2.6791908e+00   2.4897972e+00
   6.2432432e+03   1.4199134e+00   2.6796537e+00   2.4915936e+00
   6.2522523e+03   1.4200288e+00   2.6801153e+00   2.4933887e+00
   6.2612613e+03   1.4201439e+00   2.6805755e+00   2.4951825e+00
   6.2702703e+03   1.4202586e+00   2.6810345e+00   2.4969750e+00
   6.2792793e+03   1.4203730e+00   2.6814921e+00   2.4987662e+00
   6.2882883e+03   1.4204871e+00   2.6819484e+00   2.5005562e+00
   6.2972973e+03   1.4206009e+00   2.6824034e+00   2.5023448e+00
   6.3063063e+03   1.4207143e+00   2.6828571e+00   2.5041322e+00
   6.3153153e+03   1.4208274e+00   2.6833096e+00   2.5059183e+00
   6.3243243e+03   1.4209402e+00   2.6837607e+00   2.5077032e+00
   6.3333333e+03   1.4210526e+00   2.6842105e+00   2.5094868e+00
   6.3423423e+03   1.4211648e+00   2.6846591e+00   2.5112691e+00
   6.3513514e+03   1.4212766e+00   2.6851064e+00   2.5130501e+00
   6.3603604e+03   1.4213881e+00   2.6855524e+00   2.5148299e+00
   6.3693694e+03   1.4214993e+00   2.6859972e+00   2.5166084e+00
   6.3783784e+03   1.4216102e+00   2.6864407e+00   2.5183857e+00
   6.3873874e+03   1.4217207e+00   2.6868829e+00   2.5201617e+00
   6.3963964e+03   1.4218310e+00   2.6873239e+00   2.5219364e+00
   6.4054054e+03   1.4219409e+00   2.6877637e+00   2.5237100e+00
   6.4144144e+03   1.4220506e+00   2.6882022e+00   2.5254822e+00
   6.4234234e+03   1.4221599e+00   2.6886396e+00   2.5272533e+00
   6.4324324e+03   1.4222689e+00   2.6890756e+00   2.5290230e+00
   6.4414414e+03   1.4223776e+00   2.6895105e+00   2.5307916e+00
   6.4504505e+03   1.4224860e+00   2.6899441e+00   2.5325589e+00
   6.4594595e+03   1.4225941e+00   2.6903766e+00   2.5343250e+00
   6.4684685e+03   1.4227019e+00   2.6908078e+00   2.5360898e+00
   6.4774775e+03   1.4228095e+00   2.6912378e+00   2.5378535e+00
   6.4864865e+03   1.4229167e+00   2.6916667e+00   2.5396159e+00
   6.4954955e+03   1.4230236e+00   2.6920943e+00   2.5413770e+00
   6.5045045e+03   1.4231302e+00   2.6925208e+00   2.5431370e+00
   6.5135135e+03   1.4232365e+00   2.6929461e+00   2.5448957e+00
   6.5225225e+03   1.4233425e+00   2.6933702e+00   2.5466532e+00
   6.5315315e+03   1.4234483e+00   2.6937931e+00   2.5484096e+00
   6.5405405e+03   1.4235537e+00   2.6942149e+00   2.5501647e+00
   6.5495495e+03   1.4236589e+00   2.6946355e+00   2.5519186e+00
   6.5585586e+03   1.4237637e+00   2.6950549e+00   2.5536713e+00
   6.5675676e+03   1.4238683e+00   2.6954733e+00   2.5554227e+00
   6.5765766e+03   1.4239726e+00   2.6958904e+00   2.5571730e+00
   6.5855856e+03   1.4240766e+00   2.6963064e+00   2.5589221e+00
   6.5945946e+03   1.4241803e+00   2.6967213e+00   2.5606700e+00
   6.6036036e+03   1.4242838e+00   2.6971351e+00   2.5624167e+00
   6.6126126e+03   1.4243869e+00   2.6975477e+00   2.5641622e+00
   6.6216216e+03   1.4244898e+00   2.6979592e+00   2.5659066e+00
   6.6306306e+03   1.4245924e+00   2.6983696e+00   2.5676497e+00
   6.6396396e+03   1.4246947e+00   2.6987788e+00   2.5693917e+00
   6.6486486e+03   1.4247967e+00   2.6991870e+00   2.5711325e+00
   6.6576577e+03   1.4248985e+00   2.6995940e+00   2.5728721e+00
   6.6666667e+03   1.4250000e+00   2.7000000e+00   2.5746105e+00
   6.6756757e+03   1.4251012e+00   2.7004049e+00   2.5763477e+00
   6.6846847e+03   1.4252022e+00   2.7008086e+00   2.5780838e+00
   6.6936937e+03   1.4253028e+00   2.7012113e+00   2.5798187e+00
   6.7027027e+03   1.4254032e+00   2.7016129e+00   2.5815525e+00
   6.7117117e+03   1.4255034e+00   2.7020134e+00   2.5832851e+00
   6.7207207e+03   1.4256032e+00   2.7024129e+00   2.5850165e+00
   6.7297297e+03   1.4257028e+00   2.7028112e+00   2.5867468e+00
   6.7387387e+03   1.4258021e+00   2.7032086e+00   2.5884759e+00
   6.7477477e+03   1.4259012e+00   2.7036048e+00   2.5902038e+00
   6.7567568e+03   1.4260000e+00   2.7040000e+00   2.5919306e+00
   6.7657658e+03   1.4260985e+00   2.7043941e+00   2.5936563e+00
   6.7747748e+03   1.4261968e+00   2.7047872e+00   2.5953808e+00
   6.7837838e+03   1.4262948e+00   2.7051793e+00   2.5971041e+00
   6.7927928e+03   1.4263926e+00   2.7055703e+00   2.5988264e+00
   6.8018018e+03   1.4264901e+00   2.7059603e+00   2.6005474e+00
   6.8108108e+03   1.4265873e+00   2.7063492e+00   2.6022674e+00
   6.8198198e+03   1.4266843e+00   2.7067371e+00   2.6039862e+00
   6.8288288e+03   1.4267810e+00   2.7071240e+00   2.6057038e+00
   6.8378378e+03   1.4268775e+00   2.7075099e+00   2.6074204e+00
   6.8468468e+03   1.4269737e+00   2.7078947e+00   2.6091358e+00
   6.8558559e+03   1.4270696e+00   2.7082786e+00   2.6108501e+00
   6.8648649e+03   1.4271654e+00   2.7086614e+00   2.6125632e+00
   6.8738739e+03   1.4272608e+00   2.7090433e+00   2.6142753e+00
   6.8828829e+03   1.4273560e+00   2.7094241e+00   2.6159862e+00
   6.8918919e+03   1.4274510e+00   2.7098039e+00   2.6176960e+00
   6.9009009e+03   1.4275457e+00   2.7101828e+00   2.6194047e+00
   6.9099099e+03   1.4276402e+00   2.7105606e+00   2.6211122e+00
   6.9189189e+03   1.4277344e+00   2.7109375e+00   2.6228187e+00
   6.9279279e+03   1.4278283e+00   2.7113134e+00   2.6245240e+00
   6.9369369e+03   1.4279221e+00   2.7116883e+00   2.6262283e+00
   6.9459459e+03   1.4280156e+00   2.7120623e+00   2.6279314e+00
   6.9549550e+03   1.4281088e+00   2.7124352e+00   2.6296334e+00
   6.9639640e+03   1.4282018e+00   2.7128072e+00   2.6313343e+00
   6.9729730e+03   1.4282946e+00   2.7131783e+00   2.6330342e+00
   6.9819820e+03   1.4283871e+00   2.7135484e+00   2.6347329e+00
   6.9909910e+03   1.4284794e+00   2.7139175e+00   2.6364305e+00
   7.0000000e+03   1.4285714e+00   2.7142857e+00   2.6381271e+00
   7.0090090e+03   1.4286632e+00   2.7146530e+00   2.6398225e+00
   7.0180180e+03   1.4287548e+00   2.7150193e+00   2.6415169e+00
   7.0270270e+03   1.4288462e+00   2.7153846e+00   2.6432102e+00
   7.0360360e+03   1.4289373e+00   2.7157490e+00   2.6449024e+00
   7.0450450e+03   1.4290281e+00   2.7161125e+00   2.6465935e+00
   7.0540541e+03   1.4291188e+00   2.7164751e+00   2.6482835e+00
   7.0630631e+03   1.4292092e+00   2.7168367e+00   2.6499725e+00
   7.0720721e+03   1.4292994e+00   2.7171975e+00   2.6516604e+00
   7.0810811e+03   1.4293893e+00   2.7175573e+00   2.6533472e+00
   7.0900901e+03   1.4294790e+00   2.7179161e+00   2.6550329e+00
   7.0990991e+03   1.4295685e+00   2.7182741e+00   2.6567176e+00
   7.1081081e+03   1.4296578e+00   2.7186312e+00   2.6584012e+00
   7.1171171e+03   1.4297468e+00   2.7189873e+00   2.6600837e+00
   7.1261261e+03   1.4298357e+00   2.7193426e+00   2.6617652e+00
   7.1351351e+03   1.4299242e+00   2.7196970e+00   2.6634456e+00
   7.1441441e+03   1.4300126e+00   2.7200504e+00   2.6651249e+00
   7.1531532e+03   1.4301008e+00   2.7204030e+00   2.6668032e+00
   7.1621622e+03   1.4301887e+00   2.7207547e+00   2.6684804e+00
   7.1711712e+03   1.4302764e+00   2.7211055e+00   2.6701566e+00
   7.1801802e+03   1.4303639e+00   2.7214555e+00   2.6718318e+00
   7.1891892e+03   1.4304511e+00   2.7218045e+00   2.6735058e+00
   7.1981982e+03   1.4305382e+00   2.7221527e+00   2.6751789e+00
   7.2072072e+03   1.4306250e+00   2.7225000e+00   2.6768509e+00
   7.2162162e+03   1.4307116e+00   2.7228464e+00   2.6785218e+00
   7.2252252e+03   1.4307980e+00   2.7231920e+00   2.6801917e+00
   7.2342342e+03   1.4308842e+00   2.7235367e+00   2.6818606e+00
   7.2432432e+03   1.4309701e+00   2.7238806e+00   2.6835284e+00
   7.2522523e+03   1.4310559e+00   2.7242236e+00   2.6851952e+00
   7.2612613e+03   1.4311414e+00   2.7245658e+00   2.6868609e+00
   7.2702703e+03   1.4312268e+00   2.7249071e+00   2.6885257e+00
   7.2792793e+03   1.4313119e+00   2.7252475e+00   2.6901893e+00
   7.2882883e+03   1.4313968e+00   2.7255871e+00   2.6918520e+00
   7.2972973e+03   1.4314815e+00   2.7259259e+00   2.6935136e+00
   7.3063063e+03   1.4315660e+00   2.7262639e+00   2.6951743e+00
   7.3153153e+03   1.4316502e+00   2.7266010e+00   2.6968338e+00
   7.3243243e+03   1.4317343e+00   2.7269373e+00   2.6984924e+00
   7.3333333e+03   1.4318182e+00   2.7272727e+00   2.7001500e+00
   7.3423423e+03   1.4319018e+00   2.7276074e+00   2.7018065e+00
   7.3513514e+03   1.4319853e+00   2.7279412e+00   2.7034620e+00
   7.3603604e+03   1.4320685e+00   2.7282742e+00   2.7051165e+00
   7.3693694e+03   1.4321516e+00   2.7286064e+00   2.7067700e+00
   7.3783784e+03   1.4322344e+00   2.7289377e+00   2.7084225e+00
   7.3873874e+03   1.4323171e+00   2.7292683e+00   2.7100740e+00
   7.3963964e+03   1.4323995e+00   2.7295981e+00   2.7117245e+00
   7.4054054e+03   1.4324818e+00   2.7299270e+00   2.7133739e+00
   7.4144144e+03   1.4325638e+00   2.7302552e+00   2.7150224e+00
   7.4234234e+03   1.4326456e+00   2.7305825e+00   2.7166698e+00
   7.4324324e+03   1.4327273e+00   2.7309091e+00   2.7183163e+00
   7.4414414e+03   1.4328087e+00   2.7312349e+00   2.7199618e+00
   7.4504505e+03   1.4328900e+00   2.7315599e+00   2.7216063e+00
   7.4594595e+03   1.4329710e+00   2.7318841e+00   2.7232497e+00
   7.4684685e+03   1.4330519e+00   2.7322075e+00   2.7248922e+00
   7.4774775e+03   1.4331325e+00   2.7325301e+00   2.7265337e+00
   7.4864865e+03   1.4332130e+00   2.7328520e+00   2.7281742e+00
   7.4954955e+03   1.4332933e+00   2.7331731e+00   2.7298138e+00
   7.5045045e+03   1.4333733e+00   2.7334934e+00   2.7314523e+00
   7.5135135e+03   1.4334532e+00   2.7338129e+00   2.7330899e+00
   7.5225225e+03   1.4335329e+00   2.7341317e+00   2.7347265e+00
   7.5315315e+03   1.4336124e+00   2.7344498e+00   2.7363621e+00
   7.5405405e+03   1.4336918e+00   2.7347670e+00   2.7379967e+00
   7.5495495e+03   1.4337709e+00   2.7350835e+00   2.7396303e+00
   7.5585586e+03   1.4338498e+00   2.7353993e+00   2.7412630e+00
   7.5675676e+03   1.4339286e+00   2.7357143e+00   2.7428947e+00
   7.5765766e+03   1.4340071e+00   2.7360285e+00   2.7445255e+00
   7.5855856e+03   1.4340855e+00   2.7363420e+00   2.7461552e+00
   7.5945946e+03   1.4341637e+00   2.7366548e+00   2.7477840e+00
   7.6036036e+03   1.4342417e+00   2.7369668e+00   2.7494119e+00
   7.6126126e+03   1.4343195e+00   2.7372781e+00   2.7510387e+00
   7.6216216e+03   1.4343972e+00   2.7375887e+00   2.7526646e+00
   7.6306306e+03   1.4344746e+00   2.7378985e+00   2.7542896e+00
   7.6396396e+03   1.4345519e+00   2.7382075e+00   2.7559136e+00
   7.6486486e+03   1.4346290e+00   2.7385159e+00   2.7575366e+00
   7.6576577e+03   1.4347059e+00   2.7388235e+00   2.7591587e+00
   7.6666667e+03   1.4347826e+00   2.7391304e+00   2.7607798e+00
   7.6756757e+03   1.4348592e+00   2.7394366e+00   2.7624000e+00
   7.6846847e+03   1.4349355e+00   2.7397421e+00   2.7640192e+00
   7.6936937e+03   1.4350117e+00   2.7400468e+00   2.7656375e+00
   7.7027027e+03   1.4350877e+00   2.7403509e+00   2.7672548e+00
   7.7117117e+03   1.4351636e+00   2.7406542e+00   2.7688712e+00
   7.7207207e+03   1.4352392e+00   2.7409568e+00   2.7704867e+00
   7.7297297e+03   1.4353147e+00   2.7412587e+00   2.7721012e+00
   7.7387387e+03   1.4353900e+00   2.7415600e+00   2.7737147e+00
   7.7477477e+03   1.4354651e+00   2.7418605e+00   2.7753274e+00
   7.7567568e+03   1.4355401e+00   2.7421603e+00   2.7769390e+00
   7.7657658e+03   1.4356148e+00   2.7424594e+00   2.7785498e+00
   7.7747748e+03   1.4356895e+00   2.7427578e+00   2.7801596e+00
